d|red body, yellow interior
d|red body, yellow interior, "7"

m|1976| 57|A|Javelin Drag Race Pack
d|burgundy Javelin, dark-green Milligan's Mill, yellow trailer
d|red Javelin, dark-green Milligan's Mill, yellow trailer
d|burgundy Javelin, pink Gus's Gulper, yellow trailer

m|1976| 58|A|Corvette Powerboat Set
d|dark-blue Corvette, powerboat with red deck
d|dark-blue Corvette, powerboat with orange deck
d|bronze Corvette, powerboat with orange deck

m|1976| 59|A|Ford Capri II
d|white body, red interior, "Capri II"
d|white body, black roof, red interior, "Capri II"
d|beige body, black roof, red interior, "Capri II"
d|beige body, brown roof, red interior, "Capri II"
d|beige body, red interior
d|metallic-silver body, red interior

m|1976| 60|A|Ford Mustang II
d|blue body, white interior, "20"

m|1978| 60|B|Cobra Mustang
d|white body and interior, "Cobra"
d|red body, white interior, "207 Cobra"
d|metallic red body, white interior, "207 Cobra"

m|1977| 61|A|Mercedes Police Car
d|white body, hood and doors, yellow interior, "Police"
d|white body, hood and doors, yellow interior, "Polizei"
d|white body, green hood and doors, yellow interior, "Polizei"

m|1977| 62|A|Doctor's Emergency Car
d|white body, "Doctor"

m|1978| 63|A|Mercedes Benz "Binz" Ambulance
d|white body and interior

m|1979| 64|A|Range Rover Fire Engine
d|red body, yellow ladder, black firemen, "Fire Control"
d|red body, yellow ladder, black firemen, "Falck-Zonen"
d|red body, yellow ladder, blue firemen, "Fire Control"

m|1979| 65|A|Plymouth Trail Duster
d|red body, "Emergency Rescue"
d|green body, "Bergrettungswacht"

m|1978| 66|A|Jaguar XJ12 Police Patrol
d|white body, brown interior, blue stripe
d|white body, brown interior, blue and orange stripes
d|white body, black interior, blue and orange stripes
d|white body, brown interior, "County Police" with checks
d|white body, ivory interior, "County Police" with checks

m|1979| 67|A|Dodge Monaco Fire Chief Car
d|yellow body, white roof, red interior, "Hackensack"
d|red body, white roof, yellow interior, "Fire Chief"
d|red body and roof, yellow interior, "Fire Chief"

m|1980| 68|A|Dodge Monaco and Trailer
d|beige body, dark-brown roof, red interior, beige trailer, black canopy

m|1979| 69|A|Sedan and Europa Caravan
d|blue Jaguar, Caravan with beige body, white gas cover
d|red Jaguar, Caravan with beige body, white gas cover
d|red Jaguar, Caravan with white body and gas cover
d|red Jaguar, Caravan with white body, beige gas cover
d|red Jaguar, Caravan with beige body, unpainted gas cover
d|light-brown Jaguar, Caravan with beige body, unpainted gas cover
d|red Volvo, Caravan with beige body, unpainted gas cover
d|light-brown Volvo, Caravan with pale-yellow body, unpainted gas cover

m|1980| 70|A|Porsche Turbo
d|dark-green body, black interior, "Turbo"
d|lime body, black interior, "Turbo"
d|black body, red interior, "Turbo"
d|red body, black interior
d|metallic-red body, cream interior, "Turbo"
d|red body, red interior, "Dragon Racing Team"

m|1980| 71|A|Porsche Polizei Patrol
d|white body, dark-green doors, hood and trunk,"Polizei", "1705"

m|1980| 72|A|Brabham BT44B
d|red body and spoiler, white driver, "Martini-Brabham 7"
d|blue-green body, white spoiler, brown driver

m|1980| 73|A|Surtees Formula 1
d|white body, red spoiler, white driver, "Chesterfield 18"
d|light-tan body, black spoiler, brown driver

m|1980| 74|A|Volvo Estate
d|dark-red body, white interior, black roof deco
d|dark-red body, white interior
d|blue body, tan interior
d|metallic-green body, ivory interior
d|red body, orange-yellow interior
d|light-brown body, orange-yellow interior

m|1980| 75|A|Airport Fire Tender
d|yellow body, "Airport Fire Tender"
d|yellow body, "Security Aeroport"
d|yellow body, "Flughafen-Feuerwehr"

m|1980| 76|A|Volvo Rally Set
d|white Volvo, tan roof rack, green Datsun with "Cibie"
d|white Volvo, brown roof rack, green Datsun with "Cibie"

m|1980| 77|A|Highway Rescue Vehicle
d|white body, "Highway Rescue System"
d|white body, "Secours Routier"
d|white body, "Strassen Service"

m|1980| 78|A|Gran Fury Police Car
d|blue and white body, blue interior, "Polizei"
d|blue and white body, blue interior, "Police"
d|black body, blue interior, "Police"
d|black body, white interior, "Police"
d|blue body, blue interior, "Police"
d|blue body, black interior, "Police"
d|white body, blue interior, "City Police"
d|maroon body, blue interior, "Fire Dept.", "Fire Chief"
d|red body, black interior, "IAAFC"
d|orange body, black interior, "Lindberg City Police"

m|1980| 79|A|Gran Fury Taxi
d|yellow body, red interior, assorted deco

m|1980| 80|A|Dodge Custom Van
d|light-blue body, white interior with flower pattern
d|light-blue body, white interior
d|dark-blue body, white interior

m|1981| 81|A|Suzuki Motorcycle
d|white body, red shield and driver, assorted deco
d|dark-blue body, blue shield and driver, "Suzuki 30"

m|1981| 82|A|BMW Motorcycle
d|silver-gray body, black shield, blue driver, "BMW"
d|silver-gray body, black shield, red driver, "BMW"
d|silver-gray body, gray shield, brown and yellow driver, "BMW"
d|black body, white shield, white driver, "Polizei"

m|1981| 83|A|Harley-Davidson Motorcycle (Electraglide)
d|white body and frame, tan gas tank, blue and black driver, "Police"
d|red body, frame and gas tank, no driver, "Harley-Davidson"
d|dark-blue body and frame, blue gas tank, no driver, "Harley-Davidson"
d|black body, frame and gas tank, no driver, "Harley-Davidson"
d|dark-purple body, frame and gas tank, no driver, "Harley-Davidson"
d|white body and frame, blue gas tank, no driver, "MBPD-17"
d|black body, frame and gas tank, no driver, "MBPD-17"
d|dark-blue body, frame and gas tank, no driver, "Virginia State Police"
d|black and white body and frame, black gas tank, no driver, "California Highway Patrol"
d|black and white body and frame, black gas tank, no driver, "Kansas Highway Patrol"
d|cream body and frame, black gas tank, no driver, "Florida State Trooper"
d|gold-plated body, frame and gas tank, no driver, "Harley-Davidson"
d|black and white body and frame, black gas tank, no driver, "M.B.P.D. 17/Dial 911"
d|cream body, frame and gas tank, no driver, "M.B.P.D. Police"
d|white body, frame and gas tank, no driver, "M.B.P.D./Dial 911"
d|red body, frame and gas tank, no driver, "Harley-Davidson"

m|1994| 83|B|Harley-Davidson Chopper
d|red body
d|blue body
d|purple body
d|gold-plated body
d|black body
d|black and florescent-orange body
d|metallic-red body
d|red body

m|1994| 83|C|Harley-Davidson Sportster
d|turquoise body
d|blue body
d|red body
d|black body
d|gold-plated body
d|yellow body
d|florescent-yellow body
d|purple body

m|1981| 84|A|Peugeot 305
d|blue body, ivory interior
d|white body, ivory interior, "14", assorted logos
d|white body, black interior, "10", assorted logos
d|metallic-blue body, ivory interior, "5", assorted logos

m|1981| 86|A|VW Golf
d|black body, ivory interior, stripes
d|white body, ivory interior, stripes
d|yellow body, ivory interior, "ADAC StraBenwacht", stripes

m|1981| 87|A|Massey Ferguson Tractor and Rotary Rake
d|red tractor, orange frame, yellow rakes
d|green tractor and frame, yellow rakes

m|1982| 88|A|Money Box
d|white cab and container with red roof, "Fort Knox"
d|white cab and container with red roof, "Matchbox"
d|white cab and container with red roof, "Volksbank Raiffeisenbank"
d|red cab, ivory container with red roof, "Caisse D'Epargne"
d|orange cab, light-beige container with orange roof, "Caisse D'Epargne"
d|lime cab, white container with lime roof, "De Speelboom Spaaravto"

m|1982| 89|A|Forestry Range Rover and Trailer
d|yellow Rover, brown interior, gray grille, "Keilder Forest", yellow trailer
d|yellow Rover, brown interior, black grille, "Keilder Forest", yellow trailer
d|yellow Rover, brown interior, gray grille, "Keilder Forest", "12", yellow trailer

m|1982| 90|A|Matra Rancho
d|red body, black interior, "Trans Globe Couriers"
d|yellow body, black interior, "Pursuit Vehicle Interceptor 5000"
d|white body, black interior, "Coast Guard Patrol 70"
d|red body, black interior, "2 Fire Control Unit"

m|1982| 91|A|Motorcycle Racing Set
d|metallic-silver Gran Fury, assorted decos, red trailer with two motorcycles

m|1982| 92|A|Helicopter Transporter
d|yellow cab, green chassis and trailer, white helicopter, "Heli-Hire"

m|1982| 93|A|Lamp Maintenance Set
d|yellow body, black chassis, orange boom, yellow blucket, stripes

m|never made| 94|A|Airport Crash Tender
d|red body

m|1982| 95|A|Audi Quattro
d|white body, "Audi Sport 10", assorted logos
d|white body, "17", assorted logos
d|silver-gray body, "1", assorted logos
d|silver-gray body, "1"
d|white body, "Pirelli/Duckhams 10", assorted logos
d|metallic-blue body, "OOOO"

m|1982| 96|A|Volvo Ambulance
d|white body, red interior, red stripes and cross

m|1982| 97|A|Range Rover Police Car
d|white body, brown interior, "Police"

m|1979| 98|A|Forestry Unimog and Trailer
d|dark green body, red chassis, stripes, green trailer

m|1983| 98|B|Porsche 944
d|silver-gray body, red interior, "Porsche 944"
d|brown body, red interior, "Porsche 944"
d|red body, black interior, "Porsche 944"
d|silver-gray body, black interior, small logo
d|black body, tan interior, small logo
d|pearl-white body, black interior, small logo
d|yellow body, black interior, small logo

m|1979| 99|A|Range Rover Polizei Set
d|cream body, green interior, "Polizei", with two motorcycles

m|1983| 99|B|Dodge Polizei Van
d|white body, green roof, "Polizei"

m|1983|100|A|Ford Sierra XR4I
d|white body, gray interior
d|silver-gray body, gray interior
d|powder-blue body, gray interior
d|red body, gray interior, "XR4i"
d|plum body, gray interior
d|black body, gray interior, red stripe
d|black body, gray interior, "XR4i", red stripe

m|1983|101|B|Racing Porsche
d|metallic beige body, black interior, "TC Racing", "Sunoco 16"
d|red body and interior, "TC Racing", "Sunoco 16"
d|red body, black interior, "TC Racing", "Sunoco 16"
d|white body, black interior, "Team Porsche", "9 Esso"

m|1983|102|B|Race Support Set
d|yellow Dodge Van, red interior, white Porsche

m|1983|103|B|Peterbilt Tanker
d|silver-gray cab, blue chassis, white tank with blue chassis, "Comet"

m|1983|104|B|Rancho Rescue Set
d|white Matra Rancho. "Coast Guard Patrol 70", boat with white deck, blue hull, tan seats, "370", white plastic cradle on orange trailer
d|white Matra Rancho. "Coast Guard Patrol 70", boat with white deck, blue hull, tan seats, "370", black plastic cradle on orange trailer

m|1984|105|B|Peterbilt Tipper
d|white body, black chassis, red dump
d|yellow body, black chassis, yellow dump, "Taylor Woodrow"

m|1984|106|B|Scammell Aircraft Transporter
d|red cab, silver-gray chassis, silver-gray trailer, red airplane, "Aces"

m|1984|107|B|Powerboat Transporter
d|white cab, blue chassis, white trailer, boat with white deck and hull, "Spearhead"

m|1984|108|B|Peterbilt Digger Transporter
d|yellow cab, black chassis, "Avro", black trailer, yellow Digger, yellow backhoe, red scoop

m|1984|109|B|Iveco Tanker
d|yellow cab, white front fenders, white tank, "Shell"
d|yellow cab, black front fenders, white tank, "Shell"

m|1985|110|B|Fire Engine
d|red body, gray ladder, "008"

m|1985|111|B|Peterbilt Refuse Truck
d|orange body, gray chassis, orange dump, "Waste Beater"

m|1985|112|B|Fire Spotter Transporter
d|red cab and chassis, "Fire 23", red trailer with black cradle, red plane with chrome-plated wings, "Fire"

m|1985|113|B|Garage Transporter
d|yellow cab, red chassis, red trailer, gray garage, orange-yellow tarp, "Shell"
d|yellow cab, red chassis, red trailer, gray garage, white tarp, "Shell"

m|1985|114|B|Crane Truck
d|yellow body, crane cab and boom, black extending boom, "Taylor Woodrow"
d|yellow body, crane cab and boom, black extending boom, "113", "Cotras"
d|yellow body and boom, red crane cab and extending boom, "113", "Cotras"

m|1985|115|B|Mercedes Benz 190E
d|white body, black interior
d|silver-blue body, black interior
d|black body, tan interior
d|gunmetal-gray body, red interior
d|white body, black interior, "Fuji"
d|light-silver-green body, black interior

m|1985|116|B|Racing Car Transporter
d|red cab, black interior, white chassis, red trailer, "Ferrari", includes 2 red Ferraris
d|red cab, white interior and chassis, red trailer, "Ferrari", includes 2 red Ferraris

m|1985|117|B|Scania Bulldozer Transporter
d|yellow cab, brown chassis, "Taylor Woodrow", brown trailer with orange Traxcavator Road Ripper

m|1985|118|B|Road Construction Set
d|Ford Truck with yellow cab and body, black chassis, white roof, yellow support trailer, yellow Unimog with black chassis, "115", yellow compressor trailer

m|1985|119|A|Fire Rescue Set
d|red Unimog, red interior, "fire", white canopy, "8 Fire Dept.", with red Fire Truck and red Compressor Trailer

m|1986|120|A|Car Transporter
d|white cab, black chassis, white trailer with silver ramp, "Carrier"
d|white cab, black chassis, white trailer with white ramp, "Carrier"
d|yellow cab, red chassis, yellow trailer with red ramp, "Express Courier"

m|1986|121|A|Peterbilt Wrecker
d|dark-blue cab, white chassis and read bed, black booms, "Highway Patrol City Police"

m|1986|122|A|DAF Road Train
d|white cab, black chassis, white bed and canopies, "Eurotrans"
d|white cab, black chassis, red bed, white canopies, "Toblerone"
d|cream cab, dark-gray chassis, cream bed, gray canopies, "Marti"
d|blue cab, black chassis, blue bed and canopies, "Henniez"
d|yellow cab, black chassis, yellow bed and canopies, "Zweifel Pomy Chips"

m|1986|123|A|Leyland Cement Truck
d|yellow-orange cab and body, red chassis, gray barrel with black stripes, road design deco
d|yellow-orange cab and body, red chassis, gray barrel, red and white stripes

m|1986|124|A|Mercedes Container Truck
d|white cab, red interior and front wheel fenders, dark-gray chassis, white container with dark-gray chassis, "7-Up"
d|silver cab, black chassis, interior and front wheel fenders, silver-gray container with black chassis, "Tagler Frisch"

m|1986|126|A|DAF Helicopter Transporter
d|blue cab and chassis, "Royal Navy", blue trailer, dark-blue helicopter with orange pontoons, white interior
d|white cab, powder-blue chassis, "Coast Guard", powder-blue trailer, white helicopter with orange pontoons, white interior

m|1986|127|A|Peterbilt Tanker
d|white cab, red chassis, white tank with red chassis, "Total"
d|red cab and chassis, white tank with light-gray chassis, "Getty"

m|1989|127|B|Iveco Tanker
d|blue cab, white chassis, blue tank with white chassis,"British Farm Produce Milk"

m|1986|128|A|DAF Aircraft Transporter
d|red cab and chassis, red trailer with gray cradle, light-brown plane with olive, white and red deco
d|red cab and chassis, red trailer with white cradle, silver-gray spotter plane with red pontoons and wings

m|1986|129|A|Powerboat Transporter
d|white cab, blue chassis, blue stripes, cream trailer, white boat, "Spearhead"
d|blue cab, powder-blue chassis, "Kruger", gray trailer, white boat, "Spearhead"
d|white cab, black chassis, "Coast Guard", gray trailer, gray, black and white boat, "4439 Coast Guard"
d|white cab, powder-blue chassis, "Coast Guard", gray trailer, gray, orange, black and white boat, "4439 Coast Guard"

m|1986|130|A|Scania Digger Transporter
d|yellow cab, brown chassis, "Plant Hire", "B1", brown trailer, yellow Digger and Plow

m|1986|131|A|Iveco Petrol Tanker
d|yellow cab, white tank, "Shell"
d|red cab and tank, "Texaco"
d|white cab and tank, "Texaco"

m|1986|132|A|Fire Engine
d|red body, gray ladder, white interior, "008"
d|red body, white ladder and interior, "Fire 201"
d|red body, white ladder, black interior, "Fire 201"

m|1986|133|A|Iveco Refuse Truck
d|maroon cab and dump, "refuse City Corp"
d|white cab and dump, "Recycle"
d|white cab and dump, caricature deco
d|blue cab and dump, "BFI 664"
d|blue cab, white dump, "BFI 664"

m|1986|134|A|Fire Spotter Transporter
d|red cab, white chassis, "Patrol Unit 12 Fire", red trailer, brown cradle, red plane with red pontoons and chrome wings, "12", "C-802 Fire"
d|red cab, white chassis, "Patrol Unit 12 Fire", red trailer, brown cradle, silver-gray plane with red pontoons and wings, "12", "Fire"

m|1986|135|A|Garage Transporter
d|yellow cab, red chassis and interior, dull-red trailer, gray garage, orange-yellow tarp, "Shell"
d|yellow cab, red chassis, black interior, red trailer, gray garage, yellow tarp, "Shell"
d|red cab and chassis, black interior, gray trailer and garage, red tarp, "Texaco"

m|1986|136|A|Racing Car Transporter
d|red cab, white chassis, black interior, red container, "ferrari", with two Ferrari racers

m|1986|137|A|Road Construction Set
d|orange-yellow DAF Truck, black chassis, red stripe, "1104", yellow trailer with black chassis, red stripe, "4172", yellow Unimog, black chassis, red stripe, "126", yellow compressor trailer, red stripe, "1127"

m|1986|138|A|Fire Rescue Set
d|red Unimog, black interior, "Fire", white canopy, "9 Foam Pump", red Fire Engine, red compressor trailer

m|1987|139|A|Iveco Tipper Truck
d|orange-yellow body and dump, black chassis, "Wimpey"
d|orange-yellow body and dump, black chassis, "Department of Highways"
d|red body and dump, black chassis, silver stripe
d|orange-yellow body, red dump and chassis, red and white stripes

m|1987|140|A|Car Recovery Vehicle
d|white cab, blue chassis, white bed and ramp, blue and red deco

m|1987|141|A|Iveco Skip Truck
d|red cab, black chassis, gray dump, "ECD"
d|red cab and chassis, orange-yellow dump

m|1987|142|A|BMW Police Car
d|white body, black interior, "Polizei" with green hood and doors
d|white body, black interior, "Police" with checkers
d|white body, black interior, "Fina Pace Car"

m|1987|143|A|Bedford Emergency Van
d|white body, blue windows, pink cross and stripe

m|1987|144|A|Land Rover
d|yellow body and roof, "Frankfurt Flughaven"
d|orange-yellow body and roof, "Heathrow Airport"
d|orange-yellow body and roof, "Road Maintenance"
d|green body, cream roof, "Veterinary Surgeon"

m|1988|145|A|Iveco Twin Tipper
d|orange cab, black chassis, "S&G", pearly-silver twin tippers with black chassis, orange stripes

m|1988|146|A|Jaguar XJ6
d|white body, black interior
d|metallic-red body, gray interior
d|dark-green body, brown interior
d|white body, maroon interior

m|1988|147|A|BMW 750iL
d|silver-blue body, gray interior
d|red body, gray interior
d|silver-gray body, white and black interior
d|black body, gray interior
d|silver-gray body, black interior

m|1988|148|A|Crane Truck
d|white cab, bed and crane post, red chassis, black boom, blue stripe, "PEX"

m|1988|149|A|Ferrari Testarossa
d|red body, black and cream interior

m|1988|150|A|Leyland Truck
d|blue cab and chassis with blue container, "SMF", white tipper bed, "SMF", powder-blue flatbed, "SMF"
d|yellow cab, chassis and tipper bed

m|1988|151|A|Skip Truck
d|orange-yellow cab, bed and dump, black chassis, orange skip arms, road design deco
d|orange-yellow cab, yellow bed and dump, black chassis, orange skip arms, road design deco
d|orange-yellow cab, yellow bed, red dump, chassis and skip arms, white and red stripes

m|1988|153|A|Jaguar XJ6 Police Car
d|white body, black interior, "Police" with checkers
d|white body, black interior, "Police" with light peach and blue stripes

m|1988|154|A|BMW 750iL Police Car
d|white body, black interior, green doors, trunk and hood, "Polizei"

m|1988|155|A|Ferrari Testarossa Rallye
d|yellow body, black and cream interior, gold and black stripes, "61"

m|1988|156|A|Porsche Turbo Rallye
d|red body, white interior, "18 Elf", "Pioneer"

m|1988|157|A|Porsche 944 Rallye
d|orange-yellow body, black interior, red and blue stripes, "Turbo Porsche 944"

m|1988|158|A|Ford Sierra Rallye
d|white body, gray interior, "Total"

m|1988|159|A|Racing Car Transporter
d|white cab and chassis, black interior, white container with black chassis, "Porsche", with two white Porsche 959's

m|1988|160|A|Racing Car Transporter
d|white cab, blue chassis, black interior, white container with blue chassis, "Matchbox Formula Racing Team", with two white F1 Racers

m|1988|161|A|Rolls Royce Silver Spirit
d|silver-gray body, gray interior
d|metallic-red body, gray interior

m|1989|162|A|Sierra RS500 Cosworth
d|white body and spoiler, dark-gray interior, "Cosworth"
d|white upper body, gray lower body, gray interior, dark-blue spoiler, "Gemini", "British Open Rally Championship"
d|black upper body, gray lower body, light-gray interior, black spoiler, "Texaco 6"
d|white body, black interior, black spoiler, "Caltex Bond"

m|1989|163|A|Unimog Snow Plow
d|orange body, black chassis, blue canopy, orange plow, "Schmidt"

m|1989|164|A|Range Rover
d|dark-blue body, gray interior, "Range Rover" on hood
d|white body, gray interior, black zebra stripes, "Africa Safari Tours"
d|beige body, gray interior, brown stripes
d|green body, gray interior, yellow and white stripes

m|1989|165|A|Range Rover Police
d|white body, black interior, blue stripe, "Police"
d|white body, black interior, orange band, "Police"

m|1989|166|A|Mercedes Benz 190E Taxi
d|dark-cream body, black interior, yellow "Taxi" roof sign

m|1990|167|A|Ford Transit
d|lavender body, white roof, black interior, "Milka"
d|powder-blue body, white roof, black interior, "Surf N Sun"
d|orange-yellow body, red roof, black intior, "Miller Construction Company"

m|1990|168|A|Porsche 911 Carrera
d|red body, black interior, "Carrera 4 Porsche"
d|pearl-white body, black intior, "Carrera"
d|yellow body, black intior, "Carrera 4 Porsche"

m|1990|169|A|Ford Transit Ambulance
d|white body, cream roof, yellow band and orange stripe, "Air Ambulance"
d|white body, cream roof, light-orange and blue stripe, "Air Ambulance"

m|1991|170|A|JCB Excavator
d|orange-yellow body, chassis and crane booms, red cab and shovel, "JCB", "808"

m|1990|171|A|Toyota Hi-Lux
d|white body and bed, black interior, "Runnin Brave", with green and orange Honda ATC
d|red body, gray interior, white bed, yellow stripes, with hay bale, 2 milk can, cow
d|black body, bed and interior, "Harley-Davidson Motorcycles", blue and orange flames

m|1991|172|A|Mercedes Benz 500SL
d|silver-gray body, blue interior
d|red body, dark-gray interior
d|metallic-red body, gray interior

m|1992|173|A|Lamborghini Diablo
d|yellow body, black interior, "Diablo"
d|black body, gray interior, "Diablo"

m|1993|179|A|Suzuki Samurai
d|red body, black interior, white spare tire carrier, "Suzuki"

m|1995|186|A|Peterbilt Container Truck
d|black cab, chrome chassis, black conatiner, "Jim Beam 200 Years"
d|white cab, chrome chassis, white container with blue roof, "Tyco International"
d|blue cab, chrome chassis, blue container, "Matchbox"

m|1997|187|A|Freightliner Container Truck
d|red cab, airdam and chassis, white container with red roof and chassis, "Beefeater-The Spirit of London"

m|1997|188|A|Kenworth Cabover
d|red body and airdam, black chassis, gold grille, "KW" logo

m|1998|188|B|Peterbilt Container Truck
d|black cab, chrome chassis, black container, "Harley-Davidson" with large flying eagle

m|1997|189|A|Peterbilt Container Truck
d|black cab, chrome chassis, gray container with black roof and chassis, "Jack Daniel's Tennessee"

m|1996|190|A|Freightliner Container Truck
d|dark-green cab, black chassis, dark-green container, "ingel ells ingle ells Don't Forget the J&B"

m|1998|191|A|Freightliner Container Truck
d|blue cab, chassis and container, "Stars and Stripes Forever 1897-1997"

m|1998|192|A|Peterbilt Lowloader
d|powder-blue cab, black chassis, "Pac Lease", brown flatbed trailer with two black Peterbilt cabs on porcelain crates

m|1998|193|A|Peterbilt 359 Cabover Cab
d|dark-green body, black chassis, "Peterbilt" logo

m|1998|194|A|Kenworth W900 Cab
d|metallic-blue body, black chassis, red stripes

m|1998|199|A|Kenworth Container Truck
d|red body, black chassis, red container, "Coca-Cola" with Santa Clause

m|1998|200|A|Peterbilt Tanker
d|yellow cab, gray chassis, chrome tank with gray chassis, "Formula Shell"

m|1998|201|A|Freightliner Container Truck
d|light-red cab, chassis and container, "Budweiser"

m|2005|202|A|1970 Chevrolet Chevelle SS454
d|magenta body, black roof
d|yellow body, black roof

m|2005|203|A|1971 Dodge Challenger
d|burnt orange body, black roof
d|silver body, black roof

m|2005|204|A|1970 Oldsmobile 442
d|chartreuse body, white hood, white interior
d|chartreuse body, white hood, yellow interior
d|blue body, white hood, white interior

m|2005|205|A|1970 Ford Mustang Boss 302
d|white body, black stripe
d|blue body, black stripe

m|2005|206|A|1971 Chevrolet El Camino
d|black body

m|2005|207|A|1970 Plymouth Roadrunner
d|burnt orange body, white interior
d|green body, yellow interior

table|K|year,num,rank,name|Battle Kings|3|bk
m|1974|101|A|Sherman Tank
d|gold body, green rollers, gray treads, French flag
d|gold body, green rollers, gray treads, "USA 48350"
d|gold body, tan rollers, gray treads, "USA 48350"
d|tan and green body, gray treads, "USA 48350"

m|1974|102|A|M48-A2 Tank
d|metallic-green body, green rollers, white star in circle
d|beige and brown body, green rollers, "Armored Div."
d|tan and green body, green rollers, "Armored Div."
d|yellowish-green body, green rollers, "Armored Div."
d|mottled-green and dark-brown body, green rollers, "Armored Div."

m|1974|103|A|Chieftan Tank
d|metallic-green body, green rollers, "8"
d|metallic-green body, tan rollers, "8"
d|tan and green body, green rollers, "8"
d|tan and green body, tan rollers, "8"

m|1974|104|A|King Tiger Tank
d|silver-gray body, green rollers, cross, "23"
d|silver-gray body, tan rollers, cross, "23"
d|silver-gray body, green rollers, black camoflage, cross, "23"

m|1974|105|A|Hover Raider
m|1974|106|A|Tank Transporter
m|1974|107|A|155mm Self Propelled Gun
m|1974|108|A|M3A1 Half Track
m|1976|109|A|M551 Sheridan
m|1977|110|A|Recovery Vehicle
m|1977|111|A|Missile Launcher
m|1977|112|A|DAF Ambulance
m|1977|113|A|Military Crane Truck
m|1977|114|A|Army Aircraft Transporter
m|1977|115|A|Army Petrol Tanker
m|1977|116|A|Troop Carrier and Howitzer
m|1977|117|A|Self Propelled "Hawk" Rocket Launcher
m|1978|118|A|Kaman Seasprite Army Helicopter

table|K|year,num,rank,name|Adventure 2000|4|a2k
m|1977|2001|A|Raider Command
m|1977|2002|A|Flight Hunter
m|1977|2003|A|Crusader Tank
m|1977|2004|A|Rocket Striker
m|1977|2005|A|Command Force Set
m|1982|2006|A|Shuttle Launcher

table|K|num,rank,name,year|Sea Kings|3|sk
m|301|A|Frigate|1976
d|red deck, silver-gray hull, "F109"

m|302|A|Corvette|1976
d|black deck, silver-gray hull, "C70"

m|303|A|Battleship|1976
d|brown deck, silver-gray hull, "110"

m|304|A|Aircraft Carrier|1976
d|blue deck, gray hull, red and white deck label
d|blue deck, gray hull, blue and yellow deck label

m|305|A|Submarine Chaser|1976
d|light-gray deck, blue-gray hull, "F101"

m|306|A|Convoy Escort|1976
d|red deck, silver-gray hull, "C17"

m|307|A|Helicopter Carrier|1976
d|brown deck, blue-gray hull, "I14"

m|308|A|Guided Missile Destroyer|1976
d|blue deck, silver-gray hull, "C02"
d|blue deck, silver-gray hull, "D02"

m|309|A|Submarine|1978
d|black deck, dark-blue hull, "I17"

m|310|A|Anti-Aircraft Cruiser|1978
d|brown deck, silver-gray hull, "C115"

m|311|A|Tanker|not made
d|gray deck, blue hull

m|312|A|Container Ship|not made
d|gray deck, blue hull

table|SP|num,rank,name,year|Specials|0|spec
m|01/02|A|Kremer Porsche|1984
m|03/04|A|Ferrari 512BB|1984
m|05/06|A|Lancia Rallye|1984
m|07/08|A|Zakspeed Ford Mustang|1984
m|09/10|A|Chevy Pro Stocker|1984
m|09/10|B|Jaguar XJ220|1993
m|11/12|A|Chevrolet Camaro|1984
m|11|B|Ford Thunderbird|1994
m|12|B|Chevrolet Lumina|1994
m|13/14|A|Porsche 959|1986

table||num,rank,name,year|Other Large Scale Models|0|other
m|CS-5|A|Unimog Tar Sprayer|1991
m|FM-3|A|Shovel Tractor|1992
m|FM-5|A|Muir Hill Tractor and Trailer|1992
m|EM-13|A|Helicopter|1992
m|EM-14|A|Suzuki Samurai|1993
m|EM-15|A|Mercedes Benz 190E Police Car|1993

ignore|1
Ford Escort Cosworth|1995
Mazda RX7|1995
Harley Davidson Springer Softtail|1996
1939 Harley Davidson Knucklehead|1996
Rage Rig with Wrecking Tyrannosaurus|1997
Rage Rig with Raging Stegosaurus|1997
32630 Speedway Team Transporter|1991
RB-2521 A.L.T.R.A.C.|1988
RB-2522 V.A.R.M.I.T.|1988
RB-2531 T.R.A.P.P.E.R.|1988
RB-2532 M.O.R.G.|1988
ignore|0
